brand,domain,site,operator,licence,issued,expiry,already_listed,contact_url_guess,contact_email,status,contacted_on,notes
Betgit360,betgit360.com,https://betgit360.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://betgit360.com/contact,,not contacted,,
Hasbet356,hasbet356.com,https://hasbet356.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://hasbet356.com/contact,,not contacted,,
Vitrinbet,vitrinbet.com,https://vitrinbet.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://vitrinbet.com/contact,,not contacted,,
Inagaming,inagaming.com,https://inagaming.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://inagaming.com/contact,,not contacted,,
Winowin,winowin.com,https://winowin.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://winowin.com/contact,,not contacted,,
Royalbet360,royalbet360.com,https://royalbet360.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://royalbet360.com/contact,,not contacted,,
Piabellacasino,piabellacasino.com,https://piabellacasino.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://piabellacasino.com/contact,,not contacted,,
Maxwin724,maxwin724.com,https://maxwin724.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://maxwin724.com/contact,,not contacted,,
Masterbetting,masterbetting.com,https://masterbetting.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://masterbetting.com/contact,,not contacted,,
Olaycasino,olaycasino.com,https://olaycasino.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://olaycasino.com/contact,,not contacted,,
Exonbet,exonbet.com,https://exonbet.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://exonbet.com/contact,,not contacted,,
Palazzobet,palazzobet.com,https://palazzobet.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://palazzobet.com/contact,,not contacted,,
Ramadabet365,ramadabet365.com,https://ramadabet365.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://ramadabet365.com/contact,,not contacted,,
Salamisbet365,salamisbet365.com,https://salamisbet365.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://salamisbet365.com/contact,,not contacted,,
Venombet,venombet.com,https://venombet.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://venombet.com/contact,,not contacted,,
Betsin,betsin.co,https://betsin.co,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://betsin.co/contact,,not contacted,,
Slotday,slotday.com,https://slotday.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://slotday.com/contact,,not contacted,,
Palacebet724,palacebet724.com,https://palacebet724.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://palacebet724.com/contact,,not contacted,,
Superbet724,superbet724.com,https://superbet724.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://superbet724.com/contact,,not contacted,,
Leograndbet365,leograndbet365.com,https://leograndbet365.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://leograndbet365.com/contact,,not contacted,,
Almanbahis100,almanbahis100.com,https://almanbahis100.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://almanbahis100.com/contact,,not contacted,,
Ritzbet,ritzbet.com,https://ritzbet.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://ritzbet.com/contact,,not contacted,,
Bekabet,bekabet.com,https://bekabet.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://bekabet.com/contact,,not contacted,,
Megabahis,megabahis.com,https://megabahis.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://megabahis.com/contact,,not contacted,,
Odeonbet,odeonbet.com,https://odeonbet.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://odeonbet.com/contact,,not contacted,,
Vevobahis,vevobahis.com,https://vevobahis.com,GSR Technology Holding Limitada,ALSI-202412047-FI2,2024-12-18,2026-12-17,no,https://vevobahis.com/contact,,not contacted,,
Ilelebet777,ilelebet777.com,https://ilelebet777.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://ilelebet777.com/contact,,not contacted,,
Beinwon,beinwon.com,https://beinwon.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://beinwon.com/contact,,not contacted,,
Sirwin,sirwin.com,https://sirwin.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://sirwin.com/contact,,not contacted,,
Betmoney2,betmoney2.com,https://betmoney2.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://betmoney2.com/contact,,not contacted,,
Wbahis,wbahis.com,https://wbahis.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://wbahis.com/contact,,not contacted,,
Anadoluslot,anadoluslot.com,https://anadoluslot.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://anadoluslot.com/contact,,not contacted,,
Yakabet,yakabet.com,https://yakabet.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://yakabet.com/contact,,not contacted,,
Savoycasino,savoycasino.com,https://savoycasino.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://savoycasino.com/contact,,not contacted,,
Bahiscasino,bahiscasino.com,https://bahiscasino.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://bahiscasino.com/contact,,not contacted,,
Tlcasino,tlcasino.com,https://tlcasino.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://tlcasino.com/contact,,not contacted,,
Maritbet,maritbet.com,https://maritbet.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://maritbet.com/contact,,not contacted,,
Hazbet,hazbet.com,https://hazbet.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://hazbet.com/contact,,not contacted,,
Wiocasino,wiocasino.com,https://wiocasino.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://wiocasino.com/contact,,not contacted,,
Casinowon,casinowon.com,https://casinowon.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://casinowon.com/contact,,not contacted,,
Betsnice,betsnice.com,https://betsnice.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://betsnice.com/contact,,not contacted,,
Trwin,trwin.com,https://trwin.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://trwin.com/contact,,not contacted,,
Joybet,joybet.dev,https://joybet.dev,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://joybet.dev/contact,,not contacted,,
Vizyonbet,vizyonbet.com,https://vizyonbet.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://vizyonbet.com/contact,,not contacted,,
Ibizabet,ibizabet.com,https://ibizabet.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://ibizabet.com/contact,,not contacted,,
Cenabet,cenabet.com,https://cenabet.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://cenabet.com/contact,,not contacted,,
Betcell,betcell.com,https://betcell.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://betcell.com/contact,,not contacted,,
Betosfer,betosfer.com,https://betosfer.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://betosfer.com/contact,,not contacted,,
Betx2,betx2.com,https://betx2.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://betx2.com/contact,,not contacted,,
Casinosezar,casinosezar.com,https://casinosezar.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://casinosezar.com/contact,,not contacted,,
Altspin,altspin.com,https://altspin.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://altspin.com/contact,,not contacted,,
Vegabet1000,vegabet1000.com,https://vegabet1000.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://vegabet1000.com/contact,,not contacted,,
Betnis,betnis.com,https://betnis.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://betnis.com/contact,,not contacted,,
Bidaha,bidaha.com,https://bidaha.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://bidaha.com/contact,,not contacted,,
Raykobet,raykobet.com,https://raykobet.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://raykobet.com/contact,,not contacted,,
Slotaro,slotaro.com,https://slotaro.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://slotaro.com/contact,,not contacted,,
Cratoscasino,cratoscasino.co,https://cratoscasino.co,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://cratoscasino.co/contact,,not contacted,,
Betneon,betneon.com,https://betneon.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://betneon.com/contact,,not contacted,,
Reslot,reslot.com,https://reslot.com,Nova Data Solutions Limitada,ALSI-202412046-FI2,2024-12-18,2026-12-17,no,https://reslot.com/contact,,not contacted,,
Bigs,bigs.bet,https://bigs.bet,Bigs Global Ltd.,ALSI-202412033-FI2,2024-12-16,2026-12-15,no,https://bigs.bet/contact,,not contacted,,
Grams,grams.bet,https://grams.bet,Global Nexus Ltd.,ALSI-202412043-FI2,2024-12-16,2026-12-15,no,https://grams.bet/contact,,not contacted,,
Mega,mega.bet,https://mega.bet,Global Nexus Ltd.,ALSI-202412043-FI2,2024-12-16,2026-12-15,no,https://mega.bet/contact,,not contacted,,
Sterlingbet,sterlingbet.com,https://sterlingbet.com,Sterling Interactive Ltd.,ALSI-202412040-FI2,2024-12-16,2026-12-15,no,https://sterlingbet.com/contact,,not contacted,,
Mrwest,mrwest.win,https://mrwest.win,Upscale Entertainment Ltd,ALSI-202411012-FI1,2024-12-16,2026-11-03,no,https://mrwest.win/contact,,not contacted,,
Betmaximus,betmaximus.win,https://betmaximus.win,Upscale Entertainment Ltd,ALSI-202411012-FI1,2024-12-16,2026-11-03,no,https://betmaximus.win/contact,,not contacted,,
Goldwin,goldwin.com,https://goldwin.com,Upscale Entertainment Ltd,ALSI-202411012-FI1,2024-12-16,2026-11-03,no,https://goldwin.com/contact,,not contacted,,
Bulgarianbet,bulgarianbet.com,https://bulgarianbet.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://bulgarianbet.com/contact,,not contacted,,
Timebet,timebet.com,https://timebet.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://timebet.com/contact,,not contacted,,
Pumabet,pumabet.com,https://pumabet.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://pumabet.com/contact,,not contacted,,
Kingbetting,kingbetting.com,https://kingbetting.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://kingbetting.com/contact,,not contacted,,
Kazandra,kazandra.com,https://kazandra.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://kazandra.com/contact,,not contacted,,
Hilarionbet,hilarionbet.com,https://hilarionbet.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://hilarionbet.com/contact,,not contacted,,
Enobahis,enobahis.com,https://enobahis.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://enobahis.com/contact,,not contacted,,
Cratossporting,cratossporting.com,https://cratossporting.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://cratossporting.com/contact,,not contacted,,
Bahislion,bahislion.com,https://bahislion.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://bahislion.com/contact,,not contacted,,
Ntvsporbet,ntvsporbet.com,https://ntvsporbet.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://ntvsporbet.com/contact,,not contacted,,
Betvakti,betvakti.com,https://betvakti.com,Ajax Capital Ltd.,ALSI-202412010-FI1,2024-12-05,2026-12-04,no,https://betvakti.com/contact,,not contacted,,
Istana55bisa,istana55bisa.online,https://istana55bisa.online,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://istana55bisa.online/contact,,not contacted,,
Cepat89company,cepat89company.online,https://cepat89company.online,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://cepat89company.online/contact,,not contacted,,
Viral99pop,viral99pop.online,https://viral99pop.online,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://viral99pop.online/contact,,not contacted,,
Raden38official,raden38official.online,https://raden38official.online,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://raden38official.online/contact,,not contacted,,
Dotabee,dotabee.online,https://dotabee.online,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://dotabee.online/contact,,not contacted,,
Daftarpb,daftarpb.space,https://daftarpb.space,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://daftarpb.space/contact,,not contacted,,
Uw88kitav2,uw88kitav2.online,https://uw88kitav2.online,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://uw88kitav2.online/contact,,not contacted,,
Spinhub168,spinhub168.space,https://spinhub168.space,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://spinhub168.space/contact,,not contacted,,
M9winboost,m9winboost.online,https://m9winboost.online,Aquila Ltd,ALSI-202412014-FI1,2024-12-05,2025-12-04,no,https://m9winboost.online/contact,,not contacted,,
Betvitosha,betvitosha.com,https://betvitosha.com,Ares Capital Ltd.,ALSI-202412011-FI1,2024-12-05,2026-12-04,no,https://betvitosha.com/contact,,not contacted,,
Casinoprestij,casinoprestij.com,https://casinoprestij.com,Ares Capital Ltd.,ALSI-202412011-FI1,2024-12-05,2026-12-04,no,https://casinoprestij.com/contact,,not contacted,,
Gazzino,gazzino.com,https://gazzino.com,Ares Capital Ltd.,ALSI-202412011-FI1,2024-12-05,2026-12-04,no,https://gazzino.com/contact,,not contacted,,
Casinoelit,casinoelit.com,https://casinoelit.com,Ares Capital Ltd.,ALSI-202412011-FI1,2024-12-05,2026-12-04,no,https://casinoelit.com/contact,,not contacted,,
Cratosslot,cratosslot.com,https://cratosslot.com,Ares Capital Ltd.,ALSI-202412011-FI1,2024-12-05,2026-12-04,no,https://cratosslot.com/contact,,not contacted,,
Istanbulcasino,istanbulcasino.com,https://istanbulcasino.com,Ares Capital Ltd.,ALSI-202412011-FI1,2024-12-05,2026-12-04,no,https://istanbulcasino.com/contact,,not contacted,,
Rudicasino,rudicasino.com,https://rudicasino.com,Ares Capital Ltd.,ALSI-202412011-FI1,2024-12-05,2026-12-04,no,https://rudicasino.com/contact,,not contacted,,
Slotbar,slotbar.com,https://slotbar.com,Ares Capital Ltd.,ALSI-202412011-FI1,2024-12-05,2026-12-04,no,https://slotbar.com/contact,,not contacted,,
Casinovice,casinovice.com,https://casinovice.com,Aspera Operations Limitada,ALSI-202412012-FI1,2024-12-05,2026-12-04,no,https://casinovice.com/contact,,not contacted,,
Slotmonkey,slotmonkey.io,https://slotmonkey.io,Aspera Operations Limitada,ALSI-202412012-FI1,2024-12-05,2026-12-04,no,https://slotmonkey.io/contact,,not contacted,,
Championslots,championslots.com,https://championslots.com,F3 MARKETS LTD,ALSI-202412007-FI1,2024-12-05,2026-12-04,no,https://championslots.com/contact,,not contacted,,
Luckykong,luckykong.com,https://luckykong.com,Happy Players LLC,ALSI-202412006-FI1,2024-12-05,2026-12-04,no,https://luckykong.com/contact,,not contacted,,
Sapphirepalace,sapphirepalace.com,https://sapphirepalace.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://sapphirepalace.com/contact,,not contacted,,
Ganyanbet,ganyanbet.com,https://ganyanbet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://ganyanbet.com/contact,,not contacted,,
Hepsibet,hepsibet.com,https://hepsibet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://hepsibet.com/contact,,not contacted,,
Poliwin365,poliwin365.com,https://poliwin365.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://poliwin365.com/contact,,not contacted,,
Reynabet,reynabet.com,https://reynabet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://reynabet.com/contact,,not contacted,,
Vipgames,vipgames.live,https://vipgames.live,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://vipgames.live/contact,,not contacted,,
Avibet,avibet.com,https://avibet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://avibet.com/contact,,not contacted,,
Gamabet,gamabet.com,https://gamabet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://gamabet.com/contact,,not contacted,,
Limrabet,limrabet.com,https://limrabet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://limrabet.com/contact,,not contacted,,
Bahisvar,bahisvar.com,https://bahisvar.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://bahisvar.com/contact,,not contacted,,
Super7bet,super7bet.com,https://super7bet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://super7bet.com/contact,,not contacted,,
Bigwon,bigwon.com,https://bigwon.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://bigwon.com/contact,,not contacted,,
Bet Sevens,bet-sevens.com,https://bet-sevens.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://bet-sevens.com/contact,,not contacted,,
Rekabet,rekabet.io,https://rekabet.io,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://rekabet.io/contact,,not contacted,,
Betbon,betbon.com,https://betbon.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://betbon.com/contact,,not contacted,,
1xplay,1xplay.io,https://1xplay.io,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://1xplay.io/contact,,not contacted,,
Atmbahis,atmbahis.com,https://atmbahis.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://atmbahis.com/contact,,not contacted,,
Iron7bet,iron7bet.com,https://iron7bet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://iron7bet.com/contact,,not contacted,,
Sefirbet,sefirbet.com,https://sefirbet.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://sefirbet.com/contact,,not contacted,,
Beteyo,beteyo.com,https://beteyo.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://beteyo.com/contact,,not contacted,,
Betinlife,betinlife.com,https://betinlife.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://betinlife.com/contact,,not contacted,,
Haremcasino,haremcasino.com,https://haremcasino.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://haremcasino.com/contact,,not contacted,,
Uni Interactive,uni-interactive.com,https://uni-interactive.com,Medina Entertainment Ltd.,ALSI-202412008-FI1,2024-12-05,2026-12-04,no,https://uni-interactive.com/contact,,not contacted,,
