source,tier,domain,brand,email,email_source,operator,licence,licence_status,expiry,confidence,flag,status,contacted_on
curacao,,jozz.com,jozz,,,Globonet B.V.,OGL/2024/367/0690,active,"April 17, 2026",licence-matched,,not contacted,
curacao,,iwildcasino.com,iwildcasino,,,Goodwin N.V.,OGL/2024/758/0228,active,"January 24, 2026",licence-matched,,not contacted,
curacao,,lussurio.com,lussurio,,,Goodwin N.V.,OGL/2024/758/0228,active,"January 24, 2026",licence-matched,,not contacted,
curacao,,snatchcasino.com,snatchcasino,,,Goodwin N.V.,OGL/2024/758/0228,active,"January 24, 2026",licence-matched,,not contacted,
curacao,,bet-ibc.com,betibc,,,IBC Broker B.V.,OGL/2024/1230/1099,active,"May 19, 2026",licence-matched,,not contacted,
curacao,,betspider.com,HOME,,,IBC Broker B.V.,OGL/2024/1230/1099,active,"May 19, 2026",licence-matched,,not contacted,
curacao,,bettingsoftware.com,BettingSoftware.com,,,IBC Broker B.V.,OGL/2024/1230/1099,active,"May 19, 2026",licence-matched,,not contacted,
curacao,,vip-ibc.com,VIP,,,IBC Broker B.V.,OGL/2024/1230/1099,active,"May 19, 2026",licence-matched,,not contacted,
curacao,,speeen.com,Server Default Page,,,JER-Team N.V.,OGL/2024/600/0262,assessment in progress,"January 14, 2026",licence-matched,,not contacted,
curacao,,hornetbet.io,Hornetbet,,,Jay Services B.V.,OGL/2024/1118/0773,active,"December 4, 2025",licence-matched,,not contacted,
curacao,,hornet.bet,Hornetbet,,,Jay Services B.V.,OGL/2024/1118/0773,active,"December 4, 2025",licence-matched,,not contacted,
curacao,,wwetten.com,Hornetbet,,,Jay Services B.V.,OGL/2024/1118/0773,active,"December 4, 2025",licence-matched,,not contacted,
curacao,,caddebet.com,Caddebet,,,Moonlight N.V.,OGL/2024/551/0622,assessment in progress,"January 17, 2026",licence-matched,,not contacted,
curacao,,hayalbahis.com,Hayalbahis,,,Moonlight N.V.,OGL/2024/551/0622,assessment in progress,"January 17, 2026",licence-matched,,not contacted,
curacao,,pokerklas.com,pokerklas,,,Moonlight N.V.,OGL/2024/551/0622,assessment in progress,"January 17, 2026",licence-matched,,not contacted,
curacao,,luckera.casino,luckera,,,Orange Entertainment B.V.,OGL/2024/1111/0488,active,"March 18, 2026",licence-matched,,not contacted,
curacao,,belugabahis.com,belugabahis,,,Pinbit N.V.,OGL/2024/601/0623,assessment in progress,"January 17, 2026",licence-matched,,not contacted,
curacao,,jestbahis.com,Jestbahis Yeni ve Güncel Giriş Adresi,,,Pinbit N.V.,OGL/2024/601/0623,assessment in progress,"January 17, 2026",licence-matched,,not contacted,
curacao,,limanbet.com,Limanbet,,,Pinbit N.V.,OGL/2024/601/0623,assessment in progress,"January 17, 2026",licence-matched,,not contacted,
curacao,,lotto247.io,lotto,,,Play UK Internet N.V.,OGL/2024/1404/0617,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,grandesloterias.com,grandesloterias,,,Play UK Internet N.V.,OGL/2024/1404/0617,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,playhugelottos.com,playhugelottos,,,Play UK Internet N.V.,OGL/2024/1404/0617,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,betmac.com,Betmac Casino,,,Sefiarray B.V.,OGL/2024/842/0350,active,"July 25, 2026",licence-matched,,not contacted,
curacao,,betti.com,Sportsbook & Casino Online,,,Sefiarray B.V.,OGL/2024/842/0350,active,"July 25, 2026",licence-matched,,not contacted,
curacao,,truststake.com,TrustStake Casino,,,Sefiarray B.V.,OGL/2024/842/0350,active,"July 25, 2026",licence-matched,,not contacted,
curacao,,boomzy.com,boomzy,,,TH Gambling N.V.,OGL/2024/1468/1024,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,casinovibes.com,casinovibes,,,TH Gambling N.V.,OGL/2024/1468/1024,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,tuhti.com,TUHTI Casino,,,Trivico B.V.,OGL/2024/799/0255,active,"July 31, 2026",licence-matched,,not contacted,
curacao,,amelhorvida.com,Melhor Vida,,,Zerone B.V.,OGL/2024/738/0549,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,jogobet.com,Domain Is No Longer Listed,,,Zerone B.V.,OGL/2024/738/0549,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,dicebet.com,Dicebet,,,Advanced Sports Entertainment N.V.,OGL/2024/635/0818,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,dicebet-play.com,Geo Blocked,,,Advanced Sports Entertainment N.V.,OGL/2024/635/0818,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,dicebet-win.com,Geo Blocked,,,Advanced Sports Entertainment N.V.,OGL/2024/635/0818,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,viparabclub.com,VipArabClub,,,Alt.Bet. Exchange B.V.,OGL/2024/785/0229,active,"April 21, 2026",licence-matched,,not contacted,
curacao,,barawin.com,VipArabClub,,,Alt.Bet. Exchange B.V.,OGL/2024/785/0229,active,"April 21, 2026",licence-matched,,not contacted,
curacao,,tuskcasino.com,🥇 Online Casino Play Online & Win,,,Alt.Bet. Exchange B.V.,OGL/2024/785/0229,active,"April 21, 2026",licence-matched,,not contacted,
curacao,,pixcartela.com,Pix Cartela Online,,,Azung B.V.,OGL/2024/835/0400,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,pixreal.bet,PIX REAL ONLINE,,,Azung B.V.,OGL/2024/835/0400,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,13spins.com,13Spins,,,Boom Line B.V.,OGL/2024/599/0274,active,"March 24, 2026",licence-matched,,not contacted,
curacao,,gangsta.casino,Gangsta Online Casino,,,Boom Line B.V.,OGL/2024/599/0274,active,"March 24, 2026",licence-matched,,not contacted,
curacao,,egabe.net,Побеждай с EGB,,,Exedra N.V.,OGL/2024/1277/0496,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,egb.com,"Rush the Game, Win with EGB",,,Exedra N.V.,OGL/2024/1277/0496,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,egbs.live,Побеждай с EGB,,,Exedra N.V.,OGL/2024/1277/0496,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,casinofriday.com,CasinoFriday,,,Far Up Entertainment N.V.,OGL/2024/361/0119,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,betfriday.com,BetFriday,,,Far Up Entertainment N.V.,OGL/2024/361/0119,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,fav.casino,Online Casino LopeBet Casino,,,Favorit United N.V.,OGL/2024/300/0596,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,lope.bet,Online Casino LopeBet Casino,,,Favorit United N.V.,OGL/2024/300/0596,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,jurassino.com,jurassino,,,GTW B.V.,OGL/2024/250/0115,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,b1tstarz42.com,Bitcoin Casino,,,Gareton B.V.,OGL/2024/165/0185,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,bitstarz.com,Bitcoin Casino,,,Gareton B.V.,OGL/2024/165/0185,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,cashy.com,Cashy,,,Gareton B.V.,OGL/2024/165/0185,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,9winz.com,winz,,,Globis N.V.,OGL/2024/1194/0723,active,"February 12, 2026",licence-matched,,not contacted,
curacao,,go88.hm,Go88,,,Green Stream Technology B.V.,OGL/2024/1264/1125,active,"April 9, 2026",licence-matched,,not contacted,
curacao,,manclub.mba,ManClub Chính Thức,,,Green Stream Technology B.V.,OGL/2024/1264/1125,active,"April 9, 2026",licence-matched,,not contacted,
curacao,,yo88.zip,Yo88,,,Green Stream Technology B.V.,OGL/2024/1264/1125,active,"April 9, 2026",licence-matched,,not contacted,
curacao,,f7casino.com,ᐈ F7casino,,,Investan N.V.,OGL/2024/1630/1008,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,fridaywave.com,fridaywave,,,Investan N.V.,OGL/2024/1630/1008,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,gekipachi.com,アツパチ,,,Lucifer N.V.,OGL/2024/1635/0968,active,"May 9, 2026",licence-matched,,not contacted,
curacao,,hw.vip,HWYL.COM 好玩娱乐,,,Lucifer N.V.,OGL/2024/1635/0968,active,"May 9, 2026",licence-matched,,not contacted,
curacao,,u.vip,U.VIP,,,Lucifer N.V.,OGL/2024/1635/0968,active,"May 9, 2026",licence-matched,,not contacted,
curacao,,bet4.cl,bet4,,,Media4 Curaçao N.V.,OGL/2024/1510/0839,active,"March 26, 2026",licence-matched,,not contacted,
curacao,,betmexico.mx,Betmexico,,,Media4 Curaçao N.V.,OGL/2024/1510/0839,active,"March 26, 2026",licence-matched,,not contacted,
curacao,,meucassino.com,MeuCassino,,,Mic Group Entertainment N.V.,OGL/2024/1580/0801,assessment in progress,"January 14, 2026",licence-matched,,not contacted,
curacao,,hotbet.bet,Cargando...,,,Misterio Vacio B.V.,OGL/2024/1334/1038,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,pngbet.com,Redirecting...,,,Misterio Vacio B.V.,OGL/2024/1334/1038,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,casinolevant.com,Casinolevant Güncel Giriş Adresi 2026,,,Nova Data Solutions B.V.,OGL/2024/1220/0573,active,"July 5, 2026",licence-matched,,not contacted,
curacao,,sanscasino.com,Şans Casino Giriş Yap,,,Nova Data Solutions B.V.,OGL/2024/1220/0573,active,"July 5, 2026",licence-matched,,not contacted,
curacao,,vidobet.com,Vidobet Para Yatırma ve Çekme,,,Nova Data Solutions B.V.,OGL/2024/1220/0573,active,"July 5, 2026",licence-matched,,not contacted,
curacao,,r7.bet,R7.BET,,,One Internet B.V.,OGL/2024/1053/0486,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,paripesa.com,paripesa,,,Optim Development B.V.,OGL/2024/225/0601,assessment in progress,"January 16, 2026",licence-matched,,not contacted,
curacao,,tedbet.com,Region restrictions,,,Owl In N.V.,OGL/2024/774/0362,active,"March 7, 2026",licence-matched,,not contacted,
curacao,,betsat.com,Betsat Giriş,,,Poligon Entertainment N.V.,OGL/2024/815/0653,active,"March 7, 2026",licence-matched,,not contacted,
curacao,,turkbet.io,Turkbet Bahis Sitesi,,,Poligon Entertainment N.V.,OGL/2024/815/0653,active,"March 7, 2026",licence-matched,,not contacted,
curacao,,cassinopix.com,Cassino BET,,,Superbet88 International N.V.,OGL/2024/1619/0872,active,"March 9, 2026",licence-matched,,not contacted,
curacao,,aztecspinz.com,Aztec Spins,,,SureWin B.V.,OGL/2024/1341/0995,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,ninecasino.com,ninecasino,,,Uno Digital Media B.V.,OGL/2024/1267/0760,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,elitbahis.com,Elitbahis Giriş Ve Kayıt,,,Venus International B.V.,OGL/2024/1127/0766,active,"April 29, 2026",licence-matched,,not contacted,
curacao,,metrobahis.com,Metrobahis,,,Venus International B.V.,OGL/2024/1127/0766,active,"April 29, 2026",licence-matched,,not contacted,
curacao,,v.vegas,V Vegas Casino Online,,,Whitebox B.V.,OGL/2024/822/0338,active,"April 14, 2026",licence-matched,,not contacted,
curacao,,wrbet.me,Wrbet Kenya casino online,,,Zeno Club B.V.,OGL/2024/401/0680,active,"March 5, 2026",licence-matched,,not contacted,
curacao,,324bet.com,324bet,,,50 Gold B.V.,OGL/2024/1144/0972,active,"March 30, 2026",licence-matched,,not contacted,
curacao,,betzillocasino.com,Online Casino for Real Money,,,AMNM B.V.,OGL/2024/1149/0634,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,voltacasino.com,Play online for money,,,Agenics N.V.,OGL/2024/1309/0602,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,vostokcasino.com,Play online for money,,,Agenics N.V.,OGL/2024/1309/0602,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,winwin.bet,winwin,,,Alasia Soft B.V.,OGL/2024/433/0399,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,ww-bet.com,wwbet,,,Alasia Soft B.V.,OGL/2024/433/0399,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,slots.lv,SlotsLV,,,Arbol Media B.V.,OGL/2024/670/0711,active,"July 14, 2026",licence-matched,,not contacted,
curacao,,cafecasino.lv,Online Casino,,,Arbol Media B.V.,OGL/2024/670/0711,active,"July 14, 2026",licence-matched,,not contacted,
curacao,,arrowexch.com,Arrow Exchange,,,Arrow Wood N.V.,OGL/2024/2289/1184,active,"March 28, 2026",licence-matched,,not contacted,
curacao,,thearrowwood.com,Arrow Wood,,,Arrow Wood N.V.,OGL/2024/2289/1184,active,"March 28, 2026",licence-matched,,not contacted,
curacao,,jonbet.io,jonbet,,,Ascend Entertainment N.V.,OGL/2024/1467/0728,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,jon.bet,jon,,,Ascend Entertainment N.V.,OGL/2024/1467/0728,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,betgr8.com,Betgr8,,,BG8 Entertainment N.V.,OGL/2024/1657/1069,active,"April 14, 2026",licence-matched,,not contacted,
curacao,,betgreat.com,Betgr8,,,BG8 Entertainment N.V.,OGL/2024/1657/1069,active,"April 14, 2026",licence-matched,,not contacted,
curacao,,fantasino.com,Hello There!,,,Bamla Limited N.V.,OGL/2024/1258/0552,active,"April 16, 2026",licence-matched,,not contacted,
curacao,,rioplay.com,Hello There!,,,Bamla Limited N.V.,OGL/2024/1258/0552,active,"April 16, 2026",licence-matched,,not contacted,
curacao,,gogoroyal.com,GOGOROYAL,,,Bet n Play Solution B.V.,OGL/2024/927/1070,active,"April 21, 2026",licence-matched,,not contacted,
curacao,,betsala.com,betsala,,,Betsala B.V.,OGL/2024/1506/0854,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,playsala.com,PlaySala Chile,,,Betsala B.V.,OGL/2024/1506/0854,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,banger.casino,Casino,,,Bettor IO N.V.,OGL/2024/1699/1163,active,"March 23, 2026",licence-matched,,not contacted,
curacao,,glory.casino,Casino,,,Bettor IO N.V.,OGL/2024/1699/1163,active,"March 23, 2026",licence-matched,,not contacted,
curacao,,betandreas.com,betandreas,,,Bizbon N.V.,OGL/2024/597/0249,active,"March 23, 2026",licence-matched,,not contacted,
curacao,,mostbet.com,Mostbet official website,,,Bizbon N.V.,OGL/2024/597/0249,active,"March 23, 2026",licence-matched,,not contacted,
curacao,,lil.bet,lil,,,Blackbelt N.V.,OGL/2024/131/0296,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,a360.bet,a,,,Borondoso B.V.,OGL/2024/1041/0856,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,apuesta360.com,apuesta,,,Borondoso B.V.,OGL/2024/1041/0856,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,bodog.io,Yoyocasino.com,,,Caravan Media B.V.,OGL/2024/674/0714,assessment in progress,"December 27, 2025",licence-matched,,not contacted,
curacao,,ozoon.eu,ozoon,,,Caravan Media B.V.,OGL/2024/674/0714,assessment in progress,"December 27, 2025",licence-matched,,not contacted,
curacao,,pincowins.com,pincowins,,,Carlitta N.V.,OGL/2024/1516/0841,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,dongamble.com,401,,,Code Harbor N.V.,OGL/2024/486/0261,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,betone.com,betone,,,Continent Gaming N.V.,OGL/2024/1332/0669,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,chexx.bet,chexx,,,Continent Gaming N.V.,OGL/2024/1332/0669,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,grandelix.com,grandelix,,,Disrupt Entertainment Limited N.V.,OGL/2024/668/0844,active,"January 1, 2026",licence-matched,,not contacted,
curacao,,slots99.io,slots,,,Disrupt Entertainment Limited N.V.,OGL/2024/668/0844,active,"January 1, 2026",licence-matched,,not contacted,
curacao,,spinado.com,Spinado Casino,,,Double Entertainment N.V.,OGL/2024/1650/0921,active,"January 23, 2026",licence-matched,,not contacted,
curacao,,twistercasino.com,Twister Casino,,,Double Entertainment N.V.,OGL/2024/1650/0921,active,"January 23, 2026",licence-matched,,not contacted,
curacao,,bigwin.com,Bigwin,,,EastPoint Operations B.V.,OGL/2024/1093/0504,active,"April 28, 2026",licence-matched,,not contacted,
curacao,,bigwins.com,Big Wins,,,EastPoint Operations B.V.,OGL/2024/1093/0504,active,"April 28, 2026",licence-matched,,not contacted,
curacao,,pokerplanets.com,PokerPlanets ᐈ Official Site,,,Entertainment Planets B.V.,OGL/2024/1469/0855,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,coldbet.com,coldbet,,,Game2Net B.V.,OGL/2024/296/1093,active,"August 2, 2026",licence-matched,,not contacted,
curacao,,sprutcasino.com,Ласкаво просимо,,,Game2Net B.V.,OGL/2024/296/1093,active,"August 2, 2026",licence-matched,,not contacted,
curacao,,fridayspin.com,ᐈ fridayspin,,,Gaminara N.V.,OGL/2024/2173/1161,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,rollambia.com,ᐈ Rollambia,,,Gaminara N.V.,OGL/2024/2173/1161,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,gameszapped.com,gameszapped,,,Get Zapped Gaming N.V.,OGL/2024/1592/0901,active,"August 19, 2026",licence-matched,,not contacted,
curacao,,spinza.co.za,co,,,Gleneagles B.V.,OGL/2024/1242/0772,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,golden-winners.com,goldenwinners,,,Gleneagles B.V.,OGL/2024/1242/0772,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,betssen.com,BETSSEN,,,Great BDG Randon Entertainment N.V.,OGL/2024/544/0557,active,"April 28, 2026",licence-matched,,not contacted,
curacao,,baocasino.com,Online Casino BAO Casino,,,Highbet B.V.,OGL/2024/295/0600,assessment in progress,"January 21, 2026",licence-matched,,not contacted,
curacao,,grandzbet.com,Grandz Bet,,,Inovaplay B.V.,OGL/2024/221/0534,active,"August 12, 2026",licence-matched,,not contacted,
curacao,,spacefortuna.com,spacefortuna,,,Inovaplay B.V.,OGL/2024/221/0534,active,"August 12, 2026",licence-matched,,not contacted,
curacao,,fan-sport.com,fansport,,,Interactive Betting N.V.,OGL/2024/537/0691,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,top-bet.com,topbet,,,Interactive Betting N.V.,OGL/2024/537/0691,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,betongame.com,betongame,,,Kromstex B.V.,OGL/2024/313/0337,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,funpari.com,funpari,,,Kromstex B.V.,OGL/2024/313/0337,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
