source,tier,domain,brand,email,email_source,operator,licence,licence_status,expiry,confidence,flag,status,contacted_on,recheck_verdict,recheck_live,recheck_http,recheck_title,recheck_reason,recheck_date
curacao,,rocketbet.com,Rocketbet Crypto Casino,partners@newgenaffiliates.com,affcatalog:Newgen Affiliates,R. Bostock Enterprises B.V.,OGL/2024/1067/0640,active,"April 21, 2026",licence-matched,,not contacted,,live,yes,200,"Rocketbet Crypto Casino | Sportsbook, Live Casino & Instant Withdrawals",,2026-08-14
curacao,,ukingbet.com,ukingbet,,,R. Bostock Enterprises B.V.,OGL/2024/1067/0640,active,"April 21, 2026",licence-matched,,not contacted,,live,yes,200,ukingbet,,2026-08-14
curacao,,20bet.com,Loading...,affiliates@playamopartners.com,affcatalog:Playamo Partners,TechSolutions Group B.V.,OGL/2024/590/0758,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,Loading...,,2026-08-14
curacao,,bizzocasino.com,Loading...,affiliates@playamopartners.com,affcatalog:Playamo Partners,TechSolutions Group B.V.,OGL/2024/590/0758,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,Loading...,,2026-08-14
curacao,,bizzocassino.com,Loading...,,,TechSolutions Group B.V.,OGL/2024/590/0758,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,Loading...,,2026-08-14
curacao,,nationalcasino.com,Loading...,affiliates@playamopartners.com,affcatalog:Playamo Partners,TechSolutions Group B.V.,OGL/2024/590/0758,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,Loading...,,2026-08-14
curacao,,nationallcasino.com,Loading...,,,TechSolutions Group B.V.,OGL/2024/590/0758,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,Loading...,,2026-08-14
curacao,,slotoro.bet,Slotoro Official Online Casino,support@slotoro.bet,site-affiliate-page,Wiraon B.V.,OGL/2024/686/0183,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,"Slotoro Official Online Casino | €2,500 Bonus + 250 Free Spins",,2026-08-14
curacao,,verdecasino.com,Verde Casino,support@verdecasino.com,site-affiliate-page,Wiraon B.V.,OGL/2024/686/0183,active,"April 14, 2026",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,batery.in,batery,support@baterypartners.com,affcatalog:Batery Partners,YouGMedia B.V.,OGL/2024/107/0914,active,"March 7, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,batery-bet.in,baterybet,support@baterypartners.com,affcatalog:Batery Partners,YouGMedia B.V.,OGL/2024/107/0914,active,"March 7, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,abcfortunazone.com,Fortunazone Slots,support@fortunazone.com,site-affiliate-page,Altan N.V.,OGL/2024/596/0252,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,Fortunazone Slots,,2026-08-14
curacao,,atomfortuna.com,Fortunazone Slots,,,Altan N.V.,OGL/2024/596/0252,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,Fortunazone Slots,,2026-08-14
curacao,,fortunazone.com,Fortunazone Slots,support@fortunazone.com,site-affiliate-page,Altan N.V.,OGL/2024/596/0252,active,"April 14, 2026",licence-matched,,not contacted,,live,yes,200,Fortunazone Slots,,2026-08-14
curacao,,linebet.com,linebet,b2b@linebet.com,affcatalog:Linebet Partners,Aspro N.V.,OGL/2024/565/0553,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,xparibet.com,xparibet,b2b@xparibet.com,affcatalog:Xparibet Partners,Aspro N.V.,OGL/2024/565/0553,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,kultcasino.com,kultcasino,,,Bluestream N.V.,OGL/2024/1452/0706,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,sultan-wins.com,...,,,Bluestream N.V.,OGL/2024/1452/0706,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,...,,2026-08-14
curacao,,play.verajohn.net,Vera&John,info@vjgroupaffiliation.com,affcatalog:VJ Group Affiliation,Breckenridge Curaçao B.V.,OGL/2024/175/0182,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Vera&John | The number 1! Fun online casino!,,2026-08-14
curacao,,play.casinosecret.net,CasinoSecret,affiliates@casinosecretgroup.com,affcatalog:CasinoSecret Affiliates,Breckenridge Curaçao B.V.,OGL/2024/175/0182,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,CasinoSecret | The number 1! Fun online casino!,,2026-08-14
curacao,,play.intercasino.net,InterCasino,,,Breckenridge Curaçao B.V.,OGL/2024/175/0182,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,InterCasino | Welcome to InterCasino,,2026-08-14
curacao,,play.yuugado.net,Yuugado,info@vjgroupaffiliation.com,affcatalog:VJ Group Affiliation,Breckenridge Curaçao B.V.,OGL/2024/175/0182,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Yuugado | Where you get the big wins,,2026-08-14
curacao,,katanaspin.com,ᐈ Katanaspin,support@katanaspin.com,site-contact-page,Caishxn Holding B.V.,OGL/2024/1546/0828,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,ᐈ Katanaspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,richroger.com,richroger,,,Caishxn Holding B.V.,OGL/2024/1546/0828,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,spinbuddha.com,ᐈ Casino Online and Mobile,support@spinbuddha.com,site-contact-page,Caishxn Holding B.V.,OGL/2024/1546/0828,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,ᐈ Casino Online and Mobile,,2026-08-14
curacao,,betgcc.com,BetGCC,,,Cetus Technology N.V.,OGL/2024/408/0128,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,"BetGCC – Online Casino, Live Games, & Big Prizes in the Gulf",,2026-08-14
curacao,,energiekasino.com,EnergieKasino,support_de@energiekasino.com,site-contact-page,Forwell Investments B.V.,OGL/2024/1054/0509,active,"August 21, 2026",licence-matched,,not contacted,,live,yes,200,EnergieKasino,,2026-08-14
curacao,,b52club.info,B52,,,Gladiator Holding N.V.,OGL/2024/1756/0979,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,B52 – Official Online Platform | Operated by Gladiator Holding N.V.,,2026-08-14
curacao,,iwin.ceo,iWin,,,Gladiator Holding N.V.,OGL/2024/1756/0979,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,"iWin | iWin Club - Sòng Bạc Thượng Lưu 2025, Tải Game +50K",,2026-08-14
curacao,,nohu.gd,NOHUWIN,,,Gladiator Holding N.V.,OGL/2024/1756/0979,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,NOHUWIN - Thiên Đường Nổ Hũ Đổi Thưởng Uy Tín Nhất Hiện Nay,,2026-08-14
curacao,,win79.online,Win79,,,Gladiator Holding N.V.,OGL/2024/1756/0979,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Win79 – Official Online Platform | Operated by Gladiator Holding N.V.,,2026-08-14
curacao,,playfortuna.com,playfortuna,support@gamblingcraft.com,affcatalog:Gambling Craft,Globonet B.V.,OGL/2024/367/0690,active,"April 17, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,booi.com,booi,support@gamblingcraft.com,affcatalog:Gambling Craft,Globonet B.V.,OGL/2024/367/0690,active,"April 17, 2026",licence-matched,,not contacted,,live,yes,200,Access to the website is restricted in your country,,2026-08-14
curacao,,jozz.com,jozz,support@gamblingcraft.com,affcatalog:Gambling Craft,Globonet B.V.,OGL/2024/367/0690,active,"April 17, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,iwildcasino.com,iwildcasino,,,Goodwin N.V.,OGL/2024/758/0228,active,"January 24, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,lussurio.com,lussurio,,,Goodwin N.V.,OGL/2024/758/0228,active,"January 24, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,snatchcasino.com,snatchcasino,info@iwildpartners.com,affcatalog:iWild Partners,Goodwin N.V.,OGL/2024/758/0228,active,"January 24, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,bet-ibc.com,betibc,support@bet-ibc.com,site-affiliate-page,IBC Broker B.V.,OGL/2024/1230/1099,active,"May 19, 2026",licence-matched,,not contacted,,live,yes,200,"The best betting Agent in the business, welcome to BET-IBC",,2026-08-14
curacao,,betspider.com,HOME,,,IBC Broker B.V.,OGL/2024/1230/1099,active,"May 19, 2026",licence-matched,,not contacted,,live,yes,200,HOME - BETSPIDER™,,2026-08-14
curacao,,bettingsoftware.com,BettingSoftware.com,,,IBC Broker B.V.,OGL/2024/1230/1099,active,"May 19, 2026",licence-matched,,not contacted,,live,yes,200,BettingSoftware.com,,2026-08-14
curacao,,vip-ibc.com,VIP,support@vip-ibc.com,site-contact-page,IBC Broker B.V.,OGL/2024/1230/1099,active,"May 19, 2026",licence-matched,,not contacted,,live,yes,200,VIP-IBC,,2026-08-14
curacao,,speeen.com,Server Default Page,,,JER-Team N.V.,OGL/2024/600/0262,assessment in progress,"January 14, 2026",licence-matched,,not contacted,,live,yes,200,Server Default Page,,2026-08-14
curacao,,hornetbet.io,Hornetbet,affiliate@hornetbet.com,affcatalog:Hornetbet Partners,Jay Services B.V.,OGL/2024/1118/0773,active,"December 4, 2025",licence-matched,,not contacted,,live,yes,200,Hornetbet,,2026-08-14
curacao,,hornet.bet,Hornetbet,affiliate@hornetbet.com,affcatalog:Hornetbet Partners,Jay Services B.V.,OGL/2024/1118/0773,active,"December 4, 2025",licence-matched,,not contacted,,live,yes,200,Hornetbet,,2026-08-14
curacao,,wwetten.com,Hornetbet,,,Jay Services B.V.,OGL/2024/1118/0773,active,"December 4, 2025",licence-matched,,not contacted,,live,yes,200,Hornetbet,,2026-08-14
curacao,,caddebet.com,Caddebet,,,Moonlight N.V.,OGL/2024/551/0622,assessment in progress,"January 17, 2026",licence-matched,,not contacted,,live,yes,200,Caddebet - Caddebet Giriş - Caddebet Bahis Ve Casino,,2026-08-14
curacao,,hayalbahis.com,Hayalbahis,,,Moonlight N.V.,OGL/2024/551/0622,assessment in progress,"January 17, 2026",licence-matched,,not contacted,,live,yes,200,Hayalbahis - Hayalbahis,,2026-08-14
curacao,,pokerklas.com,pokerklas,,,Moonlight N.V.,OGL/2024/551/0622,assessment in progress,"January 17, 2026",licence-matched,,not contacted,,live,yes,200,"Pokerklas Giriş, Pokerklas Güncel ve Yeni Adresi - Pokerklas - Pokerklas Giriş",,2026-08-14
curacao,,luckera.casino,luckera,,,Orange Entertainment B.V.,OGL/2024/1111/0488,active,"March 18, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,belugabahis.com,belugabahis,,,Pinbit N.V.,OGL/2024/601/0623,assessment in progress,"January 17, 2026",licence-matched,,not contacted,,live,yes,200,belugabahis,,2026-08-14
curacao,,jestbahis.com,Jestbahis Yeni ve Güncel Giriş Adresi,,,Pinbit N.V.,OGL/2024/601/0623,assessment in progress,"January 17, 2026",licence-matched,,not contacted,,live,yes,200,Jestbahis Yeni ve Güncel Giriş Adresi - Jestbahis - Jestbahis Giriş,,2026-08-14
curacao,,limanbet.com,Limanbet,,,Pinbit N.V.,OGL/2024/601/0623,assessment in progress,"January 17, 2026",licence-matched,,not contacted,,live,yes,200,Limanbet - Resmi Giriş Adresi Limanbet.com,,2026-08-14
curacao,,lotto247.io,lotto,,,Play UK Internet N.V.,OGL/2024/1404/0617,active,"June 4, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,grandesloterias.com,grandesloterias,,,Play UK Internet N.V.,OGL/2024/1404/0617,active,"June 4, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,playhugelottos.com,playhugelottos,,,Play UK Internet N.V.,OGL/2024/1404/0617,active,"June 4, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,betmac.com,Betmac Casino,info@hodl.partners.com,affcatalog:Hodl Partners,Sefiarray B.V.,OGL/2024/842/0350,active,"July 25, 2026",licence-matched,,not contacted,,live,yes,200,Betmac Casino | Fast Withdrawals - Official site 2025,,2026-08-14
curacao,,betti.com,Sportsbook & Casino Online,support@betti1.com,site-affiliate-page,Sefiarray B.V.,OGL/2024/842/0350,active,"July 25, 2026",licence-matched,,not contacted,,live,yes,200,"Sportsbook & Casino Online | Betting, Live Casino, 3000+ Slots",,2026-08-14
curacao,,truststake.com,TrustStake Casino,,,Sefiarray B.V.,OGL/2024/842/0350,active,"July 25, 2026",licence-matched,,not contacted,,live,yes,200,"TrustStake Casino - Online Slots, Live Casino & Promotions",,2026-08-14
curacao,,boomzy.com,boomzy,,,TH Gambling N.V.,OGL/2024/1468/1024,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,casinovibes.com,casinovibes,affiliates@arcanebet.com,affcatalog:EZY Gaming,TH Gambling N.V.,OGL/2024/1468/1024,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,tuhti.com,TUHTI Casino,,,Trivico B.V.,OGL/2024/799/0255,active,"July 31, 2026",licence-matched,,not contacted,,live,yes,200,TUHTI Casino - Coming Soon,,2026-08-14
curacao,,amelhorvida.com,Melhor Vida,,,Zerone B.V.,OGL/2024/738/0549,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Melhor Vida,,2026-08-14
curacao,,jogobet.com,Domain Is No Longer Listed,,,Zerone B.V.,OGL/2024/738/0549,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Domain Is No Longer Listed | Efty,,2026-08-14
curacao,,dicebet.com,Dicebet,partners@dicebet.com,affcatalog:DiceBet Partners,Advanced Sports Entertainment N.V.,OGL/2024/635/0818,active,"June 4, 2026",licence-matched,,not contacted,,live,yes,200,Dicebet,,2026-08-14
curacao,,dicebet-play.com,Geo Blocked,,,Advanced Sports Entertainment N.V.,OGL/2024/635/0818,active,"June 4, 2026",licence-matched,,not contacted,,live,yes,200,Geo Blocked,,2026-08-14
curacao,,dicebet-win.com,Geo Blocked,,,Advanced Sports Entertainment N.V.,OGL/2024/635/0818,active,"June 4, 2026",licence-matched,,not contacted,,live,yes,200,Geo Blocked,,2026-08-14
curacao,,viparabclub.com,VipArabClub,,,Alt.Bet. Exchange B.V.,OGL/2024/785/0229,active,"April 21, 2026",licence-matched,,not contacted,,live,yes,200,VipArabClub,,2026-08-14
curacao,,barawin.com,VipArabClub,,,Alt.Bet. Exchange B.V.,OGL/2024/785/0229,active,"April 21, 2026",licence-matched,,not contacted,,live,yes,200,VipArabClub,,2026-08-14
curacao,,tuskcasino.com,🥇 Online Casino Play Online & Win,,,Alt.Bet. Exchange B.V.,OGL/2024/785/0229,active,"April 21, 2026",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,pixcartela.com,Pix Cartela Online,,,Azung B.V.,OGL/2024/835/0400,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Pix Cartela Online,,2026-08-14
curacao,,pixreal.bet,PIX REAL ONLINE,,,Azung B.V.,OGL/2024/835/0400,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,PIX REAL ONLINE,,2026-08-14
curacao,,13spins.com,13Spins,affiliates@13aff.com,affcatalog:13aff Partners,Boom Line B.V.,OGL/2024/599/0274,active,"March 24, 2026",licence-matched,,not contacted,,gone,no,,,TimeoutError,2026-08-14
curacao,,gangsta.casino,Gangsta Online Casino,affiliates@13aff.com,affcatalog:13aff Partners,Boom Line B.V.,OGL/2024/599/0274,active,"March 24, 2026",licence-matched,,not contacted,,live,yes,200,"Gangsta Online Casino | Gangsta Casino Games: blackjack, roulette, baccarat, and more",,2026-08-14
curacao,,egabe.net,Побеждай с EGB,,,Exedra N.V.,OGL/2024/1277/0496,active,"May 23, 2026",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,egb.com,"Rush the Game, Win with EGB",support@egbaffiliates.com,affcatalog:eGamingBets Affiliates,Exedra N.V.,OGL/2024/1277/0496,active,"May 23, 2026",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,egbs.live,Побеждай с EGB,roman@egb.com,site-affiliate-page,Exedra N.V.,OGL/2024/1277/0496,active,"May 23, 2026",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,casinofriday.com,CasinoFriday,affiliates@funnz.partners,affcatalog:Funnz Partners,Far Up Entertainment N.V.,OGL/2024/361/0119,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,betfriday.com,BetFriday,support@betfriday.com,site-contact-page,Far Up Entertainment N.V.,OGL/2024/361/0119,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,BetFriday | #thatfeeling,,2026-08-14
curacao,,fav.casino,Online Casino LopeBet Casino,,,Favorit United N.V.,OGL/2024/300/0596,active,"May 23, 2026",licence-matched,,not contacted,,live,yes,200,Online Casino LopeBet Casino,URLError,2026-08-14
curacao,,lope.bet,Online Casino LopeBet Casino,,,Favorit United N.V.,OGL/2024/300/0596,active,"May 23, 2026",licence-matched,,not contacted,,live,yes,200,Online Casino LopeBet Casino,,2026-08-14
curacao,,jurassino.com,jurassino,,,GTW B.V.,OGL/2024/250/0115,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,b1tstarz42.com,Bitcoin Casino,,,Gareton B.V.,OGL/2024/165/0185,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Bitcoin Casino - Multi-award Winning Crypto Casino | BitStarz,HTTP 502,2026-08-14
curacao,,bitstarz.com,Bitcoin Casino,affiliates@bitstarz.com,affcatalog:Bitstarz Affiliates,Gareton B.V.,OGL/2024/165/0185,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,gone,no,451,,HTTP 451,2026-08-14
curacao,,cashy.com,Cashy,,,Gareton B.V.,OGL/2024/165/0185,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Cashy | Online Crypto Casino | No Wagering & Fast Payouts,,2026-08-14
curacao,,9winz.com,winz,aff@9winz.com,affcatalog:9Winz Affiliates,Globis N.V.,OGL/2024/1194/0723,active,"February 12, 2026",licence-matched,,not contacted,,live,yes,200,Online Casino 9winz ✓ Play different games,,2026-08-14
curacao,,go88.hm,Go88,,,Green Stream Technology B.V.,OGL/2024/1264/1125,active,"April 9, 2026",licence-matched,,not contacted,,live,yes,200,Go88 – Official Online Platform | Operated by Green Stream Technology B.V.,,2026-08-14
